ensembl_ID	lane1	lane2	lane3	lane4	lane5	lane6	lane8	len
ENSG00000132677	0	6	6	0	0	0	0	1880
ENSG00000218785	0	0	0	0	0	0	0	525
ENSG00000216529	0	0	0	0	0	0	0	1393
ENSG00000219177	18	13	16	17	14	5	3	474
ENSG00000132855	0	0	0	0	1	0	0	2126
ENSG00000132854	0	5	0	10	0	0	0	3593
ENSG00000135823	26	24	43	43	30	27	13	4533
ENSG00000135821	60	78	108	117	618	606	219	3936
ENSG00000137996	94	95	109	124	302	275	102	1537
ENSG00000137992	63	87	107	103	138	143	51	6165
ENSG00000135829	166	211	274	239	205	185	79	4289
ENSG00000135828	19	22	25	21	41	34	6	4222
ENSG00000163395	0	0	0	0	0	0	0	2651
ENSG00000188396	0	0	0	0	0	0	0	1013
ENSG00000207418	0	0	0	0	0	0	0	164
ENSG00000201493	0	0	0	0	0	0	0	158
ENSG00000223229	0	0	0	0	0	0	0	261
ENSG00000215695	30	26	35	45	50	52	18	1854
ENSG00000162763	0	0	0	0	0	0	0	1369
ENSG00000222967	0	0	0	0	0	0	0	302
ENSG00000162585	30	59	77	97	51	39	32	770
ENSG00000143515	18	47	21	32	30	29	19	2111
ENSG00000162618	6	3	0	0	3	3	3	3463
ENSG00000116985	4	8	3	6	1	1	0	2600
ENSG00000219089	0	0	0	0	0	1	0	830
ENSG00000181413	0	0	0	0	2	0	0	415
ENSG00000162613	621	1041	1241	1126	1349	1327	495	2524
ENSG00000162614	14	12	27	12	15	9	0	3195
ENSG00000219310	0	1	0	0	0	0	0	1132
ENSG00000162616	17	23	31	35	38	37	20	2235
ENSG00000122180	0	0	0	0	0	0	0	1744
ENSG00000127483	307	358	453	430	496	624	276	3916
ENSG00000127481	329	322	350	441	641	623	188	15810
ENSG00000122188	0	1	0	0	2	0	0	2971
ENSG00000216255	0	0	0	0	2	0	0	402
ENSG00000143512	0	2	2	0	14	26	2	2574
ENSG00000162769	13	14	19	24	15	9	3	1989
ENSG00000197056	27	27	36	42	81	84	9	4170
ENSG00000222362	0	0	0	0	0	0	0	302
ENSG00000221339	0	0	0	0	0	0	0	130
ENSG00000142937	330	384	417	450	534	507	141	705
ENSG00000212161	0	0	0	0	0	0	0	67
ENSG00000158008	0	0	0	0	0	0	0	4010
ENSG00000186827	0	0	0	0	0	0	0	987
ENSG00000215520	0	0	0	0	0	0	0	747
ENSG00000172380	32	42	62	51	67	75	27	4396
ENSG00000158006	17	20	42	17	20	16	12	3052
ENSG00000218573	0	0	0	0	0	0	0	792
ENSG00000208197	0	0	0	0	0	0	0	77
ENSG00000201270	0	0	0	0	0	0	0	107
ENSG00000201273	0	0	0	0	0	0	0	104
ENSG00000215841	0	0	0	1	0	1	0	408
ENSG00000207709	0	0	0	0	0	0	0	81
ENSG00000060718	4	12	0	8	12	12	0	7272
ENSG00000173810	0	0	0	0	0	0	0	492
ENSG00000208054	0	0	1	0	0	0	0	79
ENSG00000143514	168	178	221	228	477	437	151	4419
ENSG00000208051	0	0	0	0	0	0	0	76
ENSG00000208193	0	0	0	0	0	0	0	296
ENSG00000196242	0	0	0	0	0	0	0	1023
ENSG00000160688	225	242	495	391	284	160	57	1803
ENSG00000218118	1	1	1	3	2	2	2	703
ENSG00000157358	0	0	0	0	0	0	0	1855
ENSG00000218113	0	0	0	0	1	0	0	171
ENSG00000218110	0	0	0	0	0	0	0	522
ENSG00000218117	0	1	2	1	2	1	0	589
ENSG00000160685	55	57	76	89	54	58	17	2872
ENSG00000208183	0	0	0	0	0	0	0	103
ENSG00000143248	4	0	1	3	2	2	3	3940
ENSG00000208186	0	0	0	0	0	0	0	87
ENSG00000137976	24	14	24	28	29	21	3	1259
ENSG00000137975	0	1	0	1	0	0	0	3966
ENSG00000137970	50	62	81	73	59	65	24	819
ENSG00000173726	24	33	44	43	36	43	21	3258
ENSG00000218332	0	0	0	0	0	0	0	318
ENSG00000158828	3	7	15	17	13	15	2	2659
ENSG00000218330	1	0	0	0	3	1	0	1034
ENSG00000159516	0	0	0	0	0	0	0	336
ENSG00000218628	0	0	0	0	0	0	0	739
ENSG00000173728	0	2	0	0	6	2	0	531
ENSG00000204485	0	0	0	0	0	0	0	1844
ENSG00000222787	0	0	0	0	0	0	0	104
ENSG00000158109	20	18	38	38	32	34	8	2322
ENSG00000222784	0	0	0	0	0	0	0	322
ENSG00000223306	0	0	0	0	0	0	0	108
ENSG00000222780	0	0	0	0	0	1	0	292
ENSG00000035687	60	68	80	64	76	84	29	2756
ENSG00000074800	223	239	354	340	259	255	70	1812
ENSG00000222788	0	0	0	0	0	0	0	190
ENSG00000185420	62	66	78	91	98	102	38	1351
ENSG00000222824	0	0	0	0	0	0	0	144
ENSG00000173627	0	0	0	0	1	0	0	2759
ENSG00000201491	0	0	0	0	0	0	0	146
ENSG00000222547	0	0	0	0	0	0	0	298
ENSG00000212880	0	0	0	0	0	0	0	543
ENSG00000116903	22	21	39	32	55	82	18	3639
ENSG00000217034	0	0	0	0	0	0	0	848
ENSG00000218025	4	0	3	2	33	51	21	946
ENSG00000117305	34	17	48	58	54	37	14	1582
ENSG00000159352	56	60	60	76	58	56	18	1333
ENSG00000208179	0	0	0	0	0	0	0	297
ENSG00000186603	0	1	1	0	1	0	0	1803
ENSG00000218759	62	87	107	99	144	139	49	648
ENSG00000222828	0	0	0	0	0	0	0	292
ENSG00000158731	0	0	0	0	0	0	0	831
ENSG00000121769	3	0	3	5	5	3	5	1097
ENSG00000116586	15	21	18	15	9	12	3	586
ENSG00000203739	8	10	14	13	16	12	9	1659
ENSG00000116584	76	60	70	93	220	205	60	4051
ENSG00000010072	38	26	51	36	53	71	24	1976
ENSG00000117505	81	82	108	84	146	144	74	2426
ENSG00000186118	1	1	0	0	0	1	0	849
ENSG00000217214	4	6	13	8	11	15	5	502
ENSG00000218245	4	4	1	4	9	8	4	886
ENSG00000218244	0	0	2	0	0	0	0	570
ENSG00000203737	0	0	0	0	0	0	0	1472
ENSG00000121764	1	3	5	2	2	2	0	1642
ENSG00000174567	8	13	21	15	13	12	5	883
ENSG00000121766	144	172	204	190	252	260	100	1666
ENSG00000116748	0	0	0	0	0	0	0	2294
ENSG00000213058	40	79	78	90	83	52	24	375
ENSG00000202300	0	0	0	0	0	0	0	104
ENSG00000117697	43	65	101	81	54	41	20	722
ENSG00000116741	2	5	8	4	51	52	13	1344
ENSG00000217584	0	0	0	1	0	0	0	371
ENSG00000213051	6	11	11	14	15	20	6	909
ENSG00000209677	0	0	0	0	0	0	0	85
ENSG00000116745	0	0	1	0	0	0	0	2600
ENSG00000223231	0	0	0	0	0	0	0	94
ENSG00000217583	0	0	0	0	0	0	0	987
ENSG00000197780	58	70	82	75	171	145	74	577
ENSG00000090432	1	5	9	4	2	4	1	2436
ENSG00000066027	20	25	35	31	35	29	9	3127
ENSG00000197785	28	32	68	80	44	56	8	2552
ENSG00000131238	22	39	47	74	65	36	6	1938
ENSG00000044012	0	0	0	0	0	0	0	597
ENSG00000221028	0	0	0	0	0	0	0	92
ENSG00000209589	0	0	0	0	0	0	0	105
ENSG00000220129	0	1	0	0	0	0	0	151
ENSG00000116219	1	5	7	3	0	0	2	2304
ENSG00000150732	0	0	0	0	0	0	0	207
ENSG00000197769	0	0	0	0	0	0	0	1182
ENSG00000186205	228	226	338	339	448	430	136	1389
ENSG00000216507	0	0	0	1	1	0	1	263
ENSG00000207095	0	0	0	0	0	0	0	100
ENSG00000143536	0	0	0	0	0	0	0	1902
ENSG00000188023	1	0	1	2	1	3	0	729
ENSG00000201808	0	0	0	0	0	0	0	206
ENSG00000203706	0	0	0	0	1	0	0	800
ENSG00000220124	0	0	0	0	0	0	0	1412
ENSG00000217361	0	2	2	1	1	4	0	558
ENSG00000218800	5	7	3	3	2	3	3	407
ENSG00000201801	0	0	0	0	0	0	0	120
ENSG00000218802	47	57	80	79	43	37	11	192
ENSG00000218805	0	0	0	0	0	0	0	936
ENSG00000218804	0	0	0	0	0	0	0	310
ENSG00000080910	0	0	0	0	0	0	0	1118
ENSG00000143473	14	20	36	32	36	22	14	3168
ENSG00000203685	6	4	8	8	0	0	0	531
ENSG00000143476	12	4	14	12	10	6	6	4084
ENSG00000143479	7	22	11	2	15	7	13	2052
ENSG00000131236	251	303	376	376	617	611	149	2169
ENSG00000169231	16	13	24	28	36	29	7	3145
ENSG00000219223	0	0	0	0	0	1	0	378
ENSG00000212230	0	0	0	0	0	0	0	104
ENSG00000212338	0	0	0	0	0	0	0	137
ENSG00000198658	0	0	1	0	0	0	0	1418
ENSG00000213240	241	244	299	324	395	371	115	1953
ENSG00000171735	86	125	129	120	175	193	54	5907
ENSG00000217797	0	0	0	0	0	0	0	105
ENSG00000216766	1	1	1	2	1	0	0	688
ENSG00000216764	0	0	0	0	0	0	0	171
ENSG00000203390	0	0	0	0	0	0	0	414
ENSG00000211343	0	0	0	0	0	0	0	71
ENSG00000208252	0	0	0	0	0	0	0	212
ENSG00000142657	48	73	78	69	126	112	44	1918
ENSG00000142655	5	16	17	23	19	28	9	1924
ENSG00000134183	3	6	3	2	4	3	0	1364
ENSG00000142959	0	0	0	2	1	0	0	2096
ENSG00000143787	0	0	0	0	0	0	0	1625
ENSG00000134186	483	665	747	757	663	686	259	2415
ENSG00000216162	0	0	0	0	0	0	0	84
ENSG00000134184	0	0	0	0	0	0	0	950
ENSG00000217960	0	2	0	0	0	1	0	315
ENSG00000217967	1	0	1	0	1	0	0	1133
ENSG00000199921	0	0	0	0	0	0	0	102
ENSG00000207144	0	0	0	0	0	0	0	104
ENSG00000220203	5	5	8	6	13	6	1	2720
ENSG00000160094	7	12	19	19	16	17	5	2936
ENSG00000208120	0	0	0	0	0	0	0	197
ENSG00000160097	3	3	3	3	0	3	3	2639
ENSG00000219893	0	3	2	0	0	0	0	495
ENSG00000183929	1	1	0	2	2	2	1	2463
ENSG00000213028	1	0	1	0	0	0	0	903
ENSG00000183920	381	388	432	457	392	366	164	1389
ENSG00000215846	0	0	0	0	0	0	0	603
ENSG00000065526	100	79	117	135	149	149	58	7541
ENSG00000215845	16	24	12	40	20	32	12	569
ENSG00000189433	0	0	0	0	0	0	0	1995
ENSG00000215843	0	0	0	0	0	0	0	2990
ENSG00000215840	3	5	4	3	2	3	0	905
ENSG00000220027	12	19	21	9	17	22	5	813
ENSG00000220028	1	1	1	4	1	1	0	425
ENSG00000162840	0	0	0	0	0	0	0	186
ENSG00000215848	0	0	0	0	1	0	0	2669
ENSG00000219892	0	1	1	1	5	2	0	2433
ENSG00000183856	5	6	17	16	4	6	0	6051
ENSG00000079335	65	39	62	101	161	125	58	3363
ENSG00000203266	0	0	0	0	0	0	0	276
ENSG00000203260	0	0	0	0	0	0	0	399
ENSG00000203263	0	0	0	0	0	0	0	285
ENSG00000203262	0	0	2	0	0	0	0	294
ENSG00000134697	55	58	80	79	82	70	31	2321
ENSG00000218105	0	1	2	2	1	1	0	933
ENSG00000219966	1	2	0	1	0	0	0	1003
ENSG00000143093	33	36	52	49	49	52	14	3125
ENSG00000134690	20	16	28	18	12	12	2	2388
ENSG00000183853	0	4	0	1	0	8	0	2922
ENSG00000188529	459	535	550	643	613	618	270	2383
ENSG00000187800	0	0	0	0	0	0	0	4918
ENSG00000187801	19	31	24	23	31	22	6	1813
ENSG00000082482	5	6	5	6	1	5	0	3229
ENSG00000134698	75	98	100	105	82	61	40	5895
ENSG00000220334	0	0	0	0	0	0	0	177
ENSG00000212257	0	0	0	0	0	0	0	107
ENSG00000220440	1	1	1	2	5	10	1	1537
ENSG00000220337	1	0	0	2	0	2	0	427
ENSG00000142784	6	6	34	30	20	26	6	4277
ENSG00000160781	7	14	49	55	21	49	0	1855
ENSG00000160783	110	100	150	190	200	150	60	846
ENSG00000210900	0	0	0	0	0	0	0	103
ENSG00000142789	0	0	3	0	1	0	0	829
ENSG00000143653	44	66	66	72	62	54	22	2444
ENSG00000210904	0	0	0	0	0	0	0	292
ENSG00000160789	156	86	104	150	181	182	77	1772
ENSG00000185097	0	0	0	0	0	0	0	939
ENSG00000162695	35	20	26	30	96	93	34	5580
ENSG00000221311	0	0	0	1	0	0	0	138
ENSG00000163202	0	0	0	0	0	0	0	609
ENSG00000220158	0	0	0	0	0	0	0	434
ENSG00000163206	0	0	0	0	0	0	0	759
ENSG00000163207	0	0	0	0	0	0	0	2121
ENSG00000188092	24	24	41	33	43	40	25	2110
ENSG00000220155	0	0	0	0	0	0	0	184
ENSG00000219001	1	4	2	5	2	4	3	781
ENSG00000211239	0	0	0	0	0	0	0	259
ENSG00000163191	11	9	11	9	29	29	7	594
ENSG00000131791	11	12	20	28	35	35	20	5418
ENSG00000211233	1050	1246	1372	1447	1076	1033	402	366
ENSG00000163486	84	96	128	150	180	152	42	5997
ENSG00000131795	193	264	305	275	270	258	108	1792
ENSG00000220511	0	0	1	0	0	1	0	222
ENSG00000218034	4	7	9	6	5	3	3	1398
ENSG00000132680	124	174	196	220	280	301	116	2945
ENSG00000187942	0	0	0	0	0	0	0	4012
ENSG00000180667	15	24	16	9	37	21	0	6265
ENSG00000132688	0	2	0	0	0	0	0	4978
ENSG00000221798	0	0	0	0	0	0	0	87
ENSG00000162825	143	150	204	193	216	184	69	2305
ENSG00000027644	0	0	1	1	1	0	0	4147
ENSG00000217021	0	0	0	0	0	0	0	1139
ENSG00000180409	0	0	0	0	0	0	0	873
ENSG00000221550	0	1	0	0	0	0	0	142
ENSG00000220536	0	0	0	0	0	0	0	714
ENSG00000219360	1	1	1	1	0	1	2	724
ENSG00000132849	444	507	594	513	846	885	225	6972
ENSG00000188672	21	7	14	28	35	14	7	1483
ENSG00000219182	0	2	1	4	1	0	0	800
ENSG00000187145	40	36	68	82	66	64	26	890
ENSG00000221777	0	0	0	0	0	0	0	115
ENSG00000220819	0	0	0	0	1	0	0	1377
ENSG00000027869	6	3	9	9	3	3	0	1605
ENSG00000222209	0	0	0	0	0	0	0	118
ENSG00000183386	0	1	1	0	0	0	0	1702
ENSG00000163444	20	26	35	32	44	38	8	2220
ENSG00000200601	0	0	0	0	0	0	0	119
ENSG00000219348	0	1	1	2	1	1	0	862
ENSG00000177614	7	1	10	7	3	5	4	3299
ENSG00000135835	2	0	0	2	1	2	0	3732
ENSG00000135837	79	76	113	108	206	206	84	5601
ENSG00000135838	37	35	45	20	38	29	19	1451
ENSG00000219345	4	2	9	9	8	5	2	664
ENSG00000208528	0	0	0	0	0	0	0	99
ENSG00000216972	0	0	1	0	1	0	0	1486
ENSG00000179085	2	0	12	8	9	6	0	486
ENSG00000158747	0	0	0	0	12	12	9	2021
ENSG00000187701	0	0	0	0	0	0	0	954
ENSG00000058668	326	326	368	424	271	286	107	8882
ENSG00000216979	0	2	2	2	0	1	0	753
ENSG00000116678	150	201	277	160	418	340	155	3001
ENSG00000162624	1	0	0	0	0	0	0	1764
ENSG00000162627	6	12	27	30	21	24	6	1560
ENSG00000066136	140	236	242	313	280	254	103	1686
ENSG00000184163	0	0	0	0	0	0	0	1036
ENSG00000162623	52	60	68	80	112	96	47	2380
ENSG00000066135	83	103	149	124	136	126	43	4508
ENSG00000185966	0	0	0	0	0	0	0	611
ENSG00000219740	0	1	2	4	1	1	1	943
ENSG00000188257	124	168	252	255	8	12	8	906
ENSG00000185636	4	3	7	2	2	6	0	435
ENSG00000213879	1	0	0	0	0	1	0	516
ENSG00000185630	53	65	68	99	21	29	18	1459
ENSG00000222378	0	0	0	0	0	0	0	106
ENSG00000212875	4652	5409	6445	6668	5623	5727	2875	1543
ENSG00000206921	0	0	0	1	1	3	0	107
ENSG00000196187	9	12	19	31	9	18	3	4074
ENSG00000162552	1	1	3	1	1	1	3	2269
ENSG00000162551	0	2	6	0	7	1	0	1894
ENSG00000163534	4	4	4	0	5	4	0	2071
ENSG00000169905	42	52	53	59	92	86	39	3053
ENSG00000163531	0	0	39	41	41	15	26	10139
ENSG00000211320	0	0	0	0	0	0	0	296
ENSG00000218557	15	19	24	27	12	9	3	316
ENSG00000216992	0	0	2	3	1	3	0	1034
ENSG00000142920	40	66	54	69	88	48	27	1443
ENSG00000200262	0	0	0	0	0	0	0	110
ENSG00000180287	7	16	8	9	21	17	4	2780
ENSG00000175143	0	0	0	0	0	0	0	1034
ENSG00000223014	0	0	0	0	0	0	0	297
ENSG00000196418	9	11	10	24	12	20	4	1876
ENSG00000125703	13	15	16	23	54	57	12	2577
ENSG00000186543	1	1	6	2	3	3	1	2029
ENSG00000187017	7	3	6	2	0	2	0	3531
ENSG00000202222	0	0	0	0	0	0	0	113
ENSG00000216881	0	0	0	0	0	0	0	285
ENSG00000162482	0	0	2	0	0	0	0	1241
ENSG00000207776	0	0	0	0	0	0	0	96
ENSG00000187010	3	15	15	3	3	15	3	2833
ENSG00000163349	387	490	598	649	1131	1112	443	6788
ENSG00000208338	0	0	0	0	0	0	0	103
ENSG00000209346	4	2	5	2	1	5	0	73
ENSG00000157911	7	17	15	16	51	43	17	2072
ENSG00000206737	0	0	0	0	0	0	0	164
ENSG00000116984	68	93	90	93	133	129	48	7102
ENSG00000157916	162	235	185	306	329	345	140	1323
ENSG00000187238	0	0	0	0	0	0	0	288
ENSG00000143222	19	20	26	21	48	32	10	1106
ENSG00000187234	1	0	0	2	0	1	0	201
ENSG00000173285	0	0	0	0	0	0	0	942
ENSG00000179862	0	0	0	0	0	0	0	1316
ENSG00000126698	22	30	42	42	49	42	24	1765
ENSG00000218255	2	0	2	0	0	0	0	469
ENSG00000223152	0	0	0	0	0	0	0	122
ENSG00000178596	0	0	0	0	0	0	0	984
ENSG00000223209	0	0	0	0	0	0	0	279
ENSG00000058453	2	7	8	15	2	3	4	6656
ENSG00000208196	0	0	0	0	0	0	0	106
ENSG00000188875	0	0	0	0	0	0	0	495
ENSG00000208192	0	0	0	0	0	0	0	208
ENSG00000116754	1060	1332	1602	1509	1588	1767	689	2385
ENSG00000023909	6	7	7	7	27	20	10	3074
ENSG00000204157	2	6	10	10	3	2	2	1949
ENSG00000137968	76	68	48	80	36	44	12	2548
ENSG00000207607	0	0	0	0	0	0	0	90
ENSG00000137965	6	4	8	9	8	5	1	1681
ENSG00000122420	199	194	270	268	188	192	88	4849
ENSG00000137960	4	5	6	7	28	27	10	2820
ENSG00000137962	61	73	91	83	69	79	39	5580
ENSG00000206607	6	8	8	7	14	8	5	61
ENSG00000117751	126	162	258	180	186	240	66	2242
ENSG00000180437	0	0	0	0	0	0	0	939
ENSG00000186056	6	5	14	10	11	13	3	3937
ENSG00000218327	3	12	11	8	18	13	2	2677
ENSG00000218328	0	6	5	3	3	1	5	279
ENSG00000117758	64	56	44	62	114	86	36	3113
ENSG00000000457	42	57	60	114	72	59	9	2916
ENSG00000116698	626	755	927	1047	933	928	312	5625
ENSG00000202129	0	0	0	0	0	0	0	79
ENSG00000215930	0	0	0	0	0	0	0	86
ENSG00000207958	0	0	0	0	0	0	0	102
ENSG00000207181	0	0	0	0	0	0	0	135
ENSG00000218614	6	5	5	5	5	3	4	291
ENSG00000222797	0	0	0	0	0	0	0	302
ENSG00000210483	0	0	0	0	0	0	0	75
ENSG00000213041	2	2	3	5	2	4	0	555
ENSG00000199471	0	0	0	0	0	0	0	101
ENSG00000143620	4	8	6	8	2	8	2	1176
ENSG00000222554	0	0	0	0	0	0	0	299
ENSG00000197437	0	0	0	0	0	0	0	924
ENSG00000222552	0	0	0	0	0	0	0	90
ENSG00000196318	35	23	33	28	22	29	14	1733
ENSG00000143621	109	120	192	178	213	236	76	1585
ENSG00000159189	0	0	0	0	0	0	0	1136
ENSG00000130695	32	33	30	36	45	38	13	3933
ENSG00000223204	0	0	0	0	0	0	0	295
ENSG00000218742	0	0	0	0	0	0	0	1089
ENSG00000159346	39	51	77	55	82	82	34	1392
ENSG00000158748	0	0	0	0	0	0	0	1984
ENSG00000218747	0	0	0	0	0	0	0	250
ENSG00000209804	0	2	1	1	1	1	0	134
ENSG00000116918	90	109	97	120	186	159	88	1667
ENSG00000198574	0	0	0	0	0	0	0	2288
ENSG00000217029	0	1	1	1	0	0	0	827
ENSG00000218038	0	0	0	0	0	0	0	754
ENSG00000218039	0	0	0	0	1	0	0	521
ENSG00000116171	341	379	449	473	424	450	186	2049
ENSG00000209487	0	0	0	0	0	0	0	99
ENSG00000203729	1	0	0	0	0	0	0	738
ENSG00000121774	138	183	258	243	171	216	66	2568
ENSG00000121775	18	15	39	45	30	33	21	1794
ENSG00000202385	0	0	0	0	0	0	0	120
ENSG00000218259	5	10	13	14	5	7	1	819
ENSG00000196171	0	0	0	0	0	0	0	975
ENSG00000218254	0	0	1	0	0	1	0	199
ENSG00000004455	100	123	167	174	224	207	57	894
ENSG00000159166	72	60	115	114	49	78	21	2524
ENSG00000203724	2	1	1	7	3	2	0	578
ENSG00000203897	0	0	0	0	0	0	0	533
ENSG00000218252	0	0	0	0	0	0	0	341
ENSG00000180867	184	219	266	233	410	398	198	1521
ENSG00000217598	6	16	18	21	11	16	8	728
ENSG00000116752	46	29	39	39	57	78	28	1297
ENSG00000158966	9	12	14	12	11	6	3	5274
ENSG00000116750	96	105	117	123	239	264	157	1549
ENSG00000199352	0	0	0	0	0	0	0	119
ENSG00000209640	0	0	0	0	0	0	0	282
ENSG00000217591	3	5	9	6	29	32	15	1906
ENSG00000217597	0	0	0	1	2	1	0	1620
ENSG00000180869	0	0	0	0	0	0	0	2841
ENSG00000213047	101	92	135	143	90	91	43	2530
ENSG00000210790	0	0	0	0	0	0	0	184
ENSG00000154027	0	8	9	18	14	8	8	3247
ENSG00000081277	0	0	0	0	3	0	0	5378
ENSG00000196550	2	1	15	12	12	3	0	1774
ENSG00000116353	69	120	108	84	100	88	36	1413
ENSG00000116350	135	141	194	175	220	188	72	2139
ENSG00000217112	0	0	0	0	0	0	0	631
ENSG00000218633	0	0	0	0	0	0	0	363
ENSG00000117408	6	10	18	15	16	20	6	2547
ENSG00000152092	8	12	32	28	20	24	8	7146
ENSG00000156150	13	7	12	10	11	9	5	1478
ENSG00000117400	7	9	5	9	5	7	0	2694
ENSG00000136643	54	88	94	98	142	132	62	4172
ENSG00000178796	0	0	0	0	0	0	0	1760
ENSG00000117407	0	0	3	0	0	0	0	1892
ENSG00000218817	2	0	1	1	0	1	0	283
ENSG00000179403	0	0	2	6	6	2	0	2443
ENSG00000217375	45	46	69	66	104	102	42	455
ENSG00000218812	0	0	0	0	0	0	0	167
ENSG00000218810	0	0	0	0	0	0	0	1267
ENSG00000143469	6	3	5	10	5	14	0	4942
ENSG00000143466	3	4	1	3	2	0	1	3263
ENSG00000202254	0	0	0	0	0	0	0	92
ENSG00000134262	46	60	66	76	69	34	26	2204
ENSG00000203659	0	0	1	0	0	0	0	282
ENSG00000054523	457	457	653	695	623	639	275	8746
ENSG00000182827	66	77	100	80	110	128	49	3563
ENSG00000213421	1	0	0	1	0	0	0	801
ENSG00000203804	0	1	0	2	0	0	0	1914
ENSG00000218745	3	3	2	2	1	0	0	279
ENSG00000169224	0	0	5	4	2	2	0	4013
ENSG00000210660	0	0	1	0	0	1	0	110
ENSG00000116898	16	31	32	43	27	26	16	883
ENSG00000171729	20	16	24	24	12	16	0	1827
ENSG00000170382	2	0	0	0	0	11	2	3204
ENSG00000170385	8	1	5	1	11	11	6	2016
ENSG00000171722	0	0	0	0	0	0	0	846
ENSG00000213062	1	3	3	3	7	6	2	1467
ENSG00000117533	22	33	40	35	63	54	22	2660
ENSG00000216795	0	0	0	0	0	0	0	859
ENSG00000123473	68	70	122	67	92	43	43	4920
ENSG00000123472	146	142	192	232	190	196	70	4025
ENSG00000211359	0	0	0	0	0	0	0	68
ENSG00000211354	0	0	0	0	0	0	0	64
ENSG00000211355	0	0	0	0	0	0	0	64
ENSG00000211352	0	0	0	0	0	0	0	66
ENSG00000134198	0	0	0	0	6	0	0	3132
ENSG00000117242	17	13	22	21	30	28	11	2126
ENSG00000219728	0	0	0	0	0	0	0	417
ENSG00000117245	12	12	24	8	0	0	0	3849
ENSG00000216400	3	6	12	8	2	7	4	490
ENSG00000069702	20	16	25	28	36	36	9	5250
ENSG00000134193	0	0	0	0	0	0	0	1394
ENSG00000185155	0	0	0	0	0	0	0	816
ENSG00000216157	0	0	0	0	0	0	0	95
ENSG00000220235	0	0	0	0	0	0	0	361
ENSG00000199910	0	0	0	0	0	0	0	119
ENSG00000217972	38	47	65	53	68	78	36	1150
ENSG00000220233	2	2	1	5	1	2	0	468
ENSG00000220232	0	0	0	0	1	0	0	287
ENSG00000207491	0	0	0	0	0	0	0	104
ENSG00000169598	30	73	103	96	44	64	11	1989
ENSG00000202415	0	0	0	1	0	0	0	319
ENSG00000198965	0	0	0	0	0	0	0	992
ENSG00000170128	0	0	0	0	0	0	0	1224
ENSG00000041988	3	13	15	17	27	18	12	1299
ENSG00000208080	0	0	0	0	0	0	0	72
ENSG00000213262	0	0	0	0	0	0	0	843
ENSG00000177462	4	1	2	1	3	2	0	939
ENSG00000185116	0	0	0	0	0	0	0	1229
ENSG00000135744	0	1	1	0	0	0	0	2184
ENSG00000215833	1	0	1	1	0	0	0	1476
ENSG00000163050	170	379	450	403	361	337	76	2747
ENSG00000215831	0	0	0	0	0	0	0	484
ENSG00000220789	0	2	1	0	2	0	0	307
ENSG00000210804	0	0	1	0	0	1	0	293
ENSG00000160049	46	42	64	82	68	94	24	2714
ENSG00000215834	0	0	1	2	0	0	0	1294
ENSG00000220785	1	1	5	2	5	0	1	726
ENSG00000215839	1	3	1	2	1	1	1	1840
ENSG00000215838	0	3	3	1	1	1	0	1208
ENSG00000221290	0	0	0	0	0	0	0	97
ENSG00000177535	0	0	0	0	0	0	0	954
ENSG00000220782	0	0	1	1	0	1	0	234
ENSG00000200139	0	0	0	0	0	0	0	103
ENSG00000213061	3	6	5	9	7	5	1	408
ENSG00000215056	0	0	0	2	0	0	0	296
ENSG00000059588	79	69	85	124	34	41	13	5130
ENSG00000203270	0	0	0	0	0	0	0	210
ENSG00000203271	0	0	0	0	0	0	0	213
ENSG00000203276	0	0	0	0	0	0	0	450
ENSG00000181656	0	0	0	0	0	0	0	2382
ENSG00000120952	0	0	0	0	0	0	0	1642
ENSG00000134684	51	62	69	70	180	169	49	3117
ENSG00000219973	0	0	0	0	0	0	0	943
ENSG00000134686	133	138	162	170	153	102	26	2706
ENSG00000219971	1	0	0	1	1	2	3	617
ENSG00000152078	3	8	12	7	24	34	16	2443
ENSG00000197996	0	0	0	1	0	0	0	2343
ENSG00000219978	1	0	2	2	1	0	0	390
ENSG00000219979	0	0	0	1	0	0	0	2040
ENSG00000142224	0	0	1	0	0	1	1	1431
ENSG00000143314	40	56	92	70	62	52	12	897
ENSG00000143315	15	21	17	26	38	43	19	7039
ENSG00000210936	0	0	0	0	0	0	0	129
ENSG00000169174	0	0	0	0	0	0	0	3636
ENSG00000220304	0	0	0	0	0	0	0	313
ENSG00000219405	1	0	0	0	2	2	1	797
ENSG00000199595	0	0	0	0	0	0	0	102
ENSG00000171385	26	33	56	35	52	47	12	2716
ENSG00000143318	0	2	0	2	0	2	4	1876
ENSG00000143319	82	82	85	117	72	112	30	2208
ENSG00000134207	0	8	0	0	4	0	0	3752
ENSG00000220169	0	1	3	2	2	1	0	483
ENSG00000178828	0	0	0	0	0	0	0	1250
ENSG00000177287	0	0	3	2	1	1	0	687
ENSG00000215800	1	0	0	0	1	0	1	462
ENSG00000188060	0	0	0	0	0	0	0	1083
ENSG00000162909	76	106	126	136	140	170	52	3178
ENSG00000203691	0	2	0	0	1	0	0	1637
ENSG00000220164	2	6	2	2	4	4	1	658
ENSG00000217470	4	7	14	10	7	14	4	1137
ENSG00000162931	36	12	28	20	24	48	8	1851
ENSG00000131781	72	69	96	57	84	84	36	2168
ENSG00000220495	0	0	0	0	0	0	0	307
ENSG00000058673	508	538	654	546	628	733	283	3908
